
 Avg. Latency per case 
 avg cn1  avg cn2  avg cn3  avg cn4  avg cn5 
  74    1    0  1 
  74    2    2  3 
  74    3    0  1 
  75    1  199 200 
  75    2  200 201 
  75    3    0  1 
  76    1  499 500 
  76    2    4  5 
  76    3    0  1 
  77    1    4  5 
  77    2    9 10 
  77    3    0  1 
  78    1  100 101 
  78    2    0  1 
  78    3    0  1 
  79    1    0  1 
  79    2    4  5 
  79    3   10 11 
  80    1    0  1 
  80    2   25 26 
  80    3    0  1 
  81    1    4  5 
  81    2  202 203 
  81    3    0  1 
  82    1    4  5 
  82    2    5  6 
  82    3    0  1 
  83    1    0  1 
  83    2   20 21 
  83    3    0  1 
  84    1  250 251 
  84    2    0  1 
  84    3   49 50 
  85    1    0  1 
  85    2    9 10 
  85    3   50 51 
  86    1    0  1 
  86    2   19 20 
  86    3    4  5 
  87    1  250 251 
  87    2    0  1 
  87    3   99 100 
  88    1   49 50 
  88    2   49 50 
  88    3    0  1 
  89    1   99 100 
  89    2  500 501 
  89    3    0  1 
  90    1    9 10 
  90    2   40 41 
  90    3    0  1 
  91    1    4  5 
  91    2    0  1 
  91    3   99 100 
  92    1    0  1 
  92    2    0  1 
  92    3   20 21 
  93    1   49 50 
  93    2    4  5 
  93    3    0  1 
  94    1    0  1 
  94    2    4  5 
  94    3  200 201 
  95    1    0  1 
  95    2    3  4 
  95    3  200 201 
  96    1  999 1000 
  96    2    0  1 
  96    3  999 1000 
  97    1    0  1 
  97    2  101 102 
  97    3    0  1 
  98    1    1  2 
  98    2    0  1 
  98    3    9 10 
  99    1    2  3 
  99    2  250 251 
  99    3    0  1 
 100    1  250 251 
 100    2    0  1 
 100    3    9 10 
 101    1    0  1 
 101    2    3  4 
 101    3  202 203 
 102    1  499 500 
 102    2  249 250 
 102    3    0  1 
 103    1    0  1 
 103    2    4  5 
 103    3   50 51 
 104    1    1  2 
 104    2    1  2 
 104    3    0  1 
 105    1   99 100 
 105    2    4  5 
 105    3    0  1 
 106    1   99 100 
 106    2    4  5 
 106    3    0  1 
 107    1    0  1 
 107    2   39 40 
 107    3  200 201 
 108    1    0  1 
 108    2    3  4 
 108    3   10 11 
 109    1    2  3 
 109    2    0  1 
 109    3    0  1 
 110    1  101 102 
 110    2    0  1 
 110    3    1  2 
 111    1    9 10 
 111    2    0  1 
 111    3    9 10 
 112    1    9 10 
 112    2    0  1 
 112    3   19 20 
 113    1  199 200 
 113    2   99 100 
 113    3    0  1 
 114    1    0  1 
 114    2   99 100 
 114    3   99 100 
 115    1    0  1 
 115    2   24 25 
 115    3   25 26 
 116    1    5  6 
 116    2    0  1 
 116    3    2  3 
 117    1    5  6 
 117    2    1  2 
 117    3    0  1 
 118    1    4  5 
 118    2    0  1 
 118    3  499 500 
 119    1    0  1 
 119    2    3  4 
 119    3   40 41 
 120    1    0  1 
 120    2    0  1 
 120    3  502 503 
 121    1   39 40 
 121    2    3  4 
 121    3    0  1 
 122    1    0  1 
 122    2    1  2 
 122    3    1  2 
 123    1    4  5 
 123    2    5  6 
 123    3    0  1 
 124    1  500 501 
 124    2    0  1 
 124    3   24 25 
 125    1   19 20 
 125    2 1001 1002 
 125    3    0  1 
 126    1  500 501 
 126    2    0  1 
 126    3   99 100 
 127    1  500 501 
 127    2    0  1 
 127    3  499 500 
 128    1   19 20 
 128    2    0  1 
 128    3   19 20 
 129    1    1  2 
 129    2    1  2 
 129    3    0  1 
 130    1   49 50 
 130    2   25 26 
 130    3    0  1 
 131    1  999 1000 
 131    2   49 50 
 131    3    0  1 
 132    1   19 20 
 132    2    0  1 
 132    3  199 200 
 133    1    9 10 
 133    2    0  1 
 133    3  499 500 
 134    1  500 501 
 134    2    0  1 
 134    3    9 10 
 135    1    1  2 
 135    2    0  1 
 135    3   99 100 
 136    1    1  2 
 136    2    1  2 
 136    3    0  1 
 137    1    0  1 
 137    2   24 25 
 137    3    2  3 
 138    1    0  1 
 138    2    9 10 
 138    3    5  6 
 139    1    1  2 
 139    2    2  3 
 139    3    0  1 
 140    1   49 50 
 140    2    1  2 
 140    3    0  1 
 141    1    0  1 
 141    2    2  3 
 141    3    5  6 
 142    1   20 21 
 142    2    0  1 
 142    3    9 10 
 143    1    0  1 
 143    2    9 10 
 143    3    2  3 
 144    1  204 205 
 144    2    0  1 
 144    3    0  1 
 145    1    0  1 
 145    2    9 10 
 145    3   50 51 
 146    1    9 10 
 146    2    0  1 
 146    3    9 10 
 147    1   10 11 
 147    2    0  1 
 147    3    3  4 
 148    1  499 500 
 148    2  499 500 
 148    3    0  1 
 149    1    4  5 
 149    2   25 26 
 149    3    0  1 
 150    1   10 11 
 150    2    0  1 
 150    3    4  5 
 151    1    9 10 
 151    2    1  2 
 151    3    0  1 
 152    1    0  1 
 152    2  999 1000 
 152    3   49 50 
 153    1    0  1 
 153    2    1  2 
 153    3   51 52 
 154    1    0  1 
 154    2    0  1 
 154    3    5  6 
 155    1  250 251 
 155    2    0  1 
 155    3    9 10 
 156    1   49 50 
 156    2    0  1 
 156    3   49 50 
 157    1    2  3 
 157    2    0  1 
 157    3   50 51 
 158    1    0  1 
 158    2    2  3 
 158    3   10 11 
 159    1    0  1 
 159    2    2  3 
 159    3    9 10 
 160    1    1  2 
 160    2    9 10 
 160    3    0  1 
 161    1  199 200 
 161    2    1  2 
 161    3    0  1 
 162    1   49 50 
 162    2   10 11 
 162    3    0  1 
 163    1    0  1 
 163    2   49 50 
 163    3   50 51 
 164    1   24 25 
 164    2  250 251 
 164    3    0  1 
 165    1    0  1 
 165    2   24 25 
 165    3  250 251 
 166    1  499 500 
 166    2  500 501 
 166    3    0  1 
 167    1    0  1 
 167    2    0  1 
 167    3  103 104 
 168    1    0  1 
 168    2   10 11 
 168    3    0  1 
 169    1  199 200 
 169    2    0  1 
 169    3  499 500 
 170    1    0  1 
 170    2    0  1 
 170    3   10 11 
 171    1   39 40 
 171    2    0  1 
 171    3   39 40 
 172    1    2  3 
 172    2    0  1 
 172    3    4  5 
 173    1   24 25 
 173    2    4  5 
 173    3    0  1 
 174    1    9 10 
 174    2  100 101 
 174    3    0  1 
 175    1    0  1 
 175    2    9 10 
 175    3   50 51 
 176    1  252 253 
 176    2    0  1 
 176    3    0  1 
 177    1    0  1 
 177    2    9 10 
 177    3   40 41 
 178    1    0  1 
 178    2    1  2 
 178    3    2  3 
 179    1   19 20 
 179    2    0  1 
 179    3   19 20 
 180    1    0  1 
 180    2    9 10 
 180    3    2  3 
 181    1    0  1 
 181    2   20 21 
 181    3    0  1 
 182    1    2  3 
 182    2  101 102 
 182    3    0  1 
 183    1    4  5 
 183    2    0  1 
 183    3   49 50 
 184    1  200 201 
 184    2    0  1 
 184    3    9 10 
 185    1   25 26 
 185    2    0  1 
 185    3    4  5 
 186    1   99 100 
 186    2   19 20 
 186    3    0  1 
 187    1   51 52 
 187    2    1  2 
 187    3    0  1 
 188    1    0  1 
 188    2   19 20 
 188    3   20 21 
 189    1    2  3 
 189    2  260 261 
 189    3    0  1 
 190    1    0  1 
 190    2    9 10 
 190    3    3  4 
 191    1    0  1 
 191    2   10 11 
 191    3    0  1 
 192    1   49 50 
 192    2    9 10 
 192    3    0  1 
 193    1  499 500 
 193    2   24 25 
 193    3    0  1 
 194    1    0  1 
 194    2   24 25 
 194    3  250 251 
 195    1   99 100 
 195    2    9 10 
 195    3    0  1 
 196    1   99 100 
 196    2   99 100 
 196    3    0  1 
 197    1    0  1 
 197    2    9 10 
 197    3    5  6 
 198    1    0  1 
 198    2   19 20 
 198    3   49 50 
 199    1    4  5 
 199    2    0  1 
 199    3   99 100 
 200    1    4  5 
 200    2    0  1 
 200    3    9 10 
 201    1    0  1 
 201    2   19 20 
 201    3    1  2 
 202    1  100 101 
 202    2    0  1 
 202    3    9 10 
 203    1  100 101 
 203    2    0  1 
 203    3    4  5 
 204    1    0  1 
 204    2  199 200 
 204    3    9 10 
 205    1    5  6 
 205    2    0  1 
 205    3    4  5 
 206    1   24 25 
 206    2  250 251 
 206    3    0  1 
 207    1  100 101 
 207    2    0  1 
 207    3  499 500 
 208    1    4  5 
 208    2    0  1 
 208    3    1  2 
 209    1    1  2 
 209    2    0  1 
 209    3    4  5 
 210    1   50 51 
 210    2    0  1 
 210    3   19 20 
 211    1  199 200 
 211    2    1  2 
 211    3    0  1 
 212    1   26 27 
 212    2    0  1 
 212    3    0  1 
 213    1    9 10 
 213    2  100 101 
 213    3    0  1 
 214    1    2  3 
 214    2    0  1 
 214    3    2  3 
 215    1    0  1 
 215    2  499 500 
 215    3  100 101 
 216    1  499 500 
 216    2  999 1000 
 216    3    0  1 
 217    1    9 10 
 217    2    0  1 
 217    3   99 100 
 218    1    0  1 
 218    2    0  1 
 218    3  508 509 
 219    1    9 10 
 219    2   20 21 
 219    3    0  1 
 220    1    0  1 
 220    2    4  5 
 220    3   20 21 
 221    1  999 1000 
 221    2    1  2 
 221    3    0  1 
 222    1   49 50 
 222    2   19 20 
 222    3    0  1 
 223    1   10 11 
 223    2    0  1 
 223    3   19 20 
 224    1  199 200 
 224    2    0  1 
 224    3  199 200 
 225    1    1  2 
 225    2  203 204 
 225    3    0  1 
 226    1   19 20 
 226    2   39 40 
 226    3    0  1 
 227    1    0  1 
 227    2  199 200 
 227    3  100 101 
 228    1    4  5 
 228    2   50 51 
 228    3    0  1 
 229    1   99 100 
 229    2   19 20 
 229    3    0  1 
 230    1  200 201 
 230    2    0  1 
 230    3   99 100 
 231    1   40 41 
 231    2    0  1 
 231    3    1  2 
 232    1    9 10 
 232    2  100 101 
 232    3    0  1 
 233    1    9 10 
 233    2    0  1 
 233    3    4  5 
 234    1    4  5 
 234    2   50 51 
 234    3    0  1 
 235    1    1  2 
 235    2    1  2 
 235    3    0  1 
 236    1  500 501 
 236    2    0  1 
 236    3  499 500 
 237    1   49 50 
 237    2    2  3 
 237    3    0  1 
 238    1   49 50 
 238    2    0  1 
 238    3   19 20 
 239    1   50 51 
 239    2    0  1 
 239    3    2  3 
 240    1    0  1 
 240    2   40 41 
 240    3    1  2 
 241    1    4  5 
 241    2  501 502 
 241    3    0  1 
 242    1  999 1000 
 242    2   99 100 
 242    3    0  1 
 243    1 1000 1001 
 243    2    0  1 
 243    3  499 500 
 244    1    0  1 
 244    2    4  5 
 244    3  100 101 
 245    1  199 200 
 245    2    0  1 
 245    3    9 10 
 246    1   99 100 
 246    2    0  1 
 246    3   99 100 
 247    1    0  1 
 247    2  199 200 
 247    3  200 201 
 248    1    0  1 
 248    2    4  5 
 248    3  500 501 
 249    1    0  1 
 249    2    4  5 
 249    3    0  1 
 250    1  199 200 
 250    2    1  2 
 250    3    0  1 
 251    1    0  1 
 251    2    2  3 
 251    3  500 501 
 252    1  499 500 
 252    2    4  5 
 252    3    0  1 
 253    1    0  1 
 253    2    0  1 
 253    3  100 101 
 254    1    1  2 
 254    2    5  6 
 254    3    0  1 
 255    1   39 40 
 255    2    9 10 
 255    3    0  1 
 256    1   19 20 
 256    2   19 20 
 256    3    0  1 
 257    1   50 51 
 257    2    0  1 
 257    3    1  2 
 258    1   99 100 
 258    2  100 101 
 258    3    0  1 
 259    1   19 20 
 259    2    1  2 
 259    3    0  1 
 260    1    1  2 
 260    2    0  1 
 260    3   99 100 
 261    1    3  4 
 261    2    3  4 
 261    3    0  1 
 262    1    0  1 
 262    2    2  3 
 262    3    0  1 
 263    1    0  1 
 263    2    0  1 
 263    3    4  5 
 264    1   49 50 
 264    2    9 10 
 264    3    0  1 
 265    1  200 201 
 265    2    0  1 
 265    3    1  2 
 266    1    0  1 
 266    2    4  5 
 266    3    1  2 
 267    1    0  1 
 267    2    9 10 
 267    3   20 21 
 268    1    0  1 
 268    2    1  2 
 268    3  500 501 
 269    1  199 200 
 269    2    9 10 
 269    3    0  1 
 270    1    0  1 
 270    2    4  5 
 270    3   10 11 
 271    1    0  1 
 271    2   19 20 
 271    3    1  2 
 272    1    3  4 
 272    2    0  1 
 272    3  199 200 
 273    1   24 25 
 273    2    0  1 
 273    3  499 500 
 274    1    0  1 
 274    2  101 102 
 274    3    0  1 
 275    1   20 21 
 275    2    0  1 
 275    3    0  1 
 276    1   20 21 
 276    2    1  2 
 276    3    0  1 
 277    1    0  1 
 277    2   99 100 
 277    3    4  5 
 278    1    0  1 
 278    2  206 207 
 278    3    0  1 
 279    1    0  1 
 279    2    4  5 
 279    3 1005 1006 
 280    1    3  4 
 280    2    0  1 
 280    3  199 200 
 281    1    0  1 
 281    2    9 10 
 281    3   19 20 
 282    1    4  5 
 282    2    0  1 
 282    3    4  5 
 283    1    1  2 
 283    2    1  2 
 283    3    0  1 
 284    1    0  1 
 284    2    4  5 
 284    3    5  6 
 285    1    9 10 
 285    2  501 502 
 285    3    0  1 
 286    1   99 100 
 286    2  100 101 
 286    3    0  1 
 287    1    4  5 
 287    2  100 101 
 287    3    0  1 
 288    1    4  5 
 288    2    0  1 
 288    3    3  4 
 289    1    0  1 
 289    2    1  2 
 289    3 1005 1006 
 290    1    0  1 
 290    2  100 101 
 290    3    0  1 
 291    1    0  1 
 291    2    2  3 
 291    3    4  5 
 292    1    0  1 
 292    2   19 20 
 292    3  100 101 
 293    1   99 100 
 293    2   99 100 
 293    3    0  1 
 294    1    1  2 
 294    2    1  2 
 294    3    0  1 
 295    1    0  1 
 295    2   49 50 
 295    3    9 10 
 296    1    0  1 
 296    2  499 500 
 296    3   24 25 
 297    1    0  1 
 297    2    1  2 
 297    3    1  2 
 298    1    9 10 
 298    2    0  1 
 298    3  499 500 
 299    1  999 1000 
 299    2    4  5 
 299    3    0  1 
 300    1  500 501 
 300    2    0  1 
 300    3    9 10 
 301    1    0  1 
 301    2    1  2 
 301    3   20 21 
 302    1   10 11 
 302    2    0  1 
 302    3    3  4 
 303    1  199 200 
 303    2    1  2 
 303    3    0  1 
 304    1   50 51 
 304    2    0  1 
 304    3   49 50 
 305    1    9 10 
 305    2    2  3 
 305    3    0  1 
 306    1   99 100 
 306    2  100 101 
 306    3    0  1 
 307    1  200 201 
 307    2    0  1 
 307    3   49 50 
 308    1   10 11 
 308    2    0  1 
 308    3    1  2 
 309    1    1  2 
 309    2    0  1 
 309    3    1  2 
 310    1    0  1 
 310    2    1  2 
 310    3    1  2 
 311    1  200 201 
 311    2    0  1 
 311    3   19 20 
 312    1  199 200 
 312    2    0  1 
 312    3  499 500 
 313    1  499 500 
 313    2   99 100 
 313    3    0  1 
 314    1    9 10 
 314    2    0  1 
 314    3  499 500 
 315    1  499 500 
 315    2  199 200 
 315    3    0  1 
 316    1    0  1 
 316    2   99 100 
 316    3   19 20 
 317    1    2  3 
 317    2    0  1 
 317    3    0  1 
 318    1   39 40 
 318    2    1  2 
 318    3    0  1 
 319    1    9 10 
 319    2  500 501 
 319    3    0  1 
 320    1    0  1 
 320    2   19 20 
 320    3   40 41 
 321    1    0  1 
 321    2   49 50 
 321    3   49 50 
 322    1   50 51 
 322    2    0  1 
 322    3    9 10 
 323    1    0  1 
 323    2   19 20 
 323    3    3  4 
 324    1    0  1 
 324    2   49 50 
 324    3   50 51 
 325    1    5  6 
 325    2    0  1 
 325    3    4  5 
 326    1    0  1 
 326    2    4  5 
 326    3   10 11 
 327    1    1  2 
 327    2   20 21 
 327    3    0  1 
 328    1   19 20 
 328    2   20 21 
 328    3    0  1 
 329    1    0  1 
 329    2   49 50 
 329    3 1000 1001 
 330    1   51 52 
 330    2    0  1 
 330    3    2  3 
 331    1   99 100 
 331    2    0  1 
 331    3   99 100 
 332    1    0  1 
 332    2  499 500 
 332    3    9 10 
 333    1    9 10 
 333    2   40 41 
 333    3    0  1 
 334    1   10 11 
 334    2    0  1 
 334    3   39 40 
 335    1    0  1 
 335    2    0  1 
 335    3    5  6 
 336    1    0  1 
 336    2    0  1 
 336    3    5  6 
 337    1   25 26 
 337    2    0  1 
 337    3    9 10 
 338    1    0  1 
 338    2    0  1 
 338    3   41 42 
 339    1    0  1 
 339    2    2  3 
 339    3    2  3 
 340    1   19 20 
 340    2  100 101 
 340    3    0  1 
 341    1    0  1 
 341    2   49 50 
 341    3   49 50 
 342    1   99 100 
 342    2    9 10 
 342    3    0  1 
 343    1    0  1 
 343    2  999 1000 
 343    3   99 100 
 344    1   50 51 
 344    2    0  1 
 344    3   99 100 
 345    1   10 11 
 345    2    0  1 
 345    3  199 200 
 346    1    1  2 
 346    2    0  1 
 346    3    9 10 
 347    1    1  2 
 347    2    0  1 
 347    3    4  5 
 348    1   20 21 
 348    2    0  1 
 348    3    4  5 
 349    1    1  2 
 349    2    1  2 
 349    3    0  1 
 350    1    0  1 
 350    2    4  5 
 350    3   10 11 
 351    1    0  1 
 351    2    1  2 
 351    3    0  1 
 352    1   99 100 
 352    2  500 501 
 352    3    0  1 
 353    1   19 20 
 353    2    0  1 
 353    3   49 50 
 354    1   19 20 
 354    2    3  4 
 354    3    0  1 
 355    1    0  1 
 355    2    5  6 
 355    3    0  1 
